Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
4749315147804642065,10.0.2.43,157.240.20.52,443,udp,-,470,9984,23,5272,14,15256,37,normal,-
-7957501444873325447,10.0.2.43,142.251.36.78,443,udp,-,15439,112491,121,19468,94,131959,215,normal,-
7745622025798694661,10.0.2.43,104.17.50.95,443,udp,-,70227,318587,460,348514,421,667101,881,normal,-
-3576929867910602522,10.0.2.43,104.19.154.83,443,udp,-,111534,41062,85,18749,57,59811,142,normal,-
9048027324178414712,10.0.2.43,142.251.36.68,443,udp,-,111508,2363846,2355,314021,987,2677867,3342,normal,-
-2574638821288963187,10.0.2.43,188.114.97.3,443,udp,-,1996,232800,218,18780,96,251580,314,normal,-
-8475276817384502234,10.0.2.43,142.251.36.67,80,tcp,-,191619,9052,46,6657,50,15709,96,normal,-
-6625287847766173979,10.0.2.43,142.251.36.81,443,udp,-,691,23482,24,5958,21,29440,45,normal,-
-4577323077992793651,10.0.2.43,104.21.235.46,443,udp,-,3388,52376,88,14332,64,66708,152,normal,-
4383303201836768980,10.0.2.43,104.18.21.226,80,tcp,http,91424,5046,20,2120,22,7166,42,normal,-
6705467256610017042,10.0.2.43,157.240.30.54,443,udp,-,6358,126169,140,19890,75,146059,215,normal,-
-3801721670648037968,10.0.2.43,44.236.48.31,443,tcp,tls,151472,13146,42,4632,42,17778,84,normal,-
6579714035464748387,10.0.2.43,142.251.36.118,443,udp,-,3440,83330,100,13164,78,96494,178,normal,-
7446158033583434972,10.0.2.43,142.251.36.109,443,udp,-,1452,22725,29,5916,21,28641,50,normal,-
2240663299826188126,10.0.2.43,104.16.89.20,443,udp,-,696,10564,18,3664,10,14228,28,normal,-
1848506882223742435,10.0.2.43,142.251.37.106,443,udp,-,1106,22706,28,12700,34,35406,62,normal,-
795997940490750404,10.0.2.43,35.186.249.72,443,udp,-,700,13968,14,3798,14,17766,28,normal,-
1499824351725904266,10.0.2.43,188.185.10.243,80,tcp,http,120832,1462,20,1946,20,3408,40,normal,-
8218464983249302938,10.0.2.43,188.184.21.108,80,tcp,-,10574,360,6,472,8,832,14,normal,-
-2657035101177577614,10.0.2.43,142.250.102.157,443,tcp,-,312,120,2,256,4,376,6,normal,-
-2877777796194345373,10.0.2.43,104.18.20.226,80,tcp,http,92806,4992,20,2104,22,7096,42,normal,-
-2922883772428243676,10.0.2.43,142.250.102.154,443,udp,-,874,15778,14,3808,12,19586,26,normal,-
-196684876222310997,10.0.2.43,192.124.249.23,80,tcp,http,92136,5752,20,2060,22,7812,42,normal,-
-3257838547946764379,10.0.2.43,34.107.204.85,443,udp,-,97516,47992,174,47618,186,95610,360,normal,-
-4937857725566542849,10.0.2.43,104.17.25.14,443,udp,-,1158,33822,42,4878,18,38700,60,normal,-
-3404764260053972926,10.0.2.43,142.251.36.73,443,udp,-,496,14048,16,3972,14,18020,30,normal,-
-1378442541132043768,10.0.2.61,77.75.79.195,443,tcp,tls,349312,201636,235,17641,177,219277,412,normal,-
691620087464049476,10.0.2.61,77.75.76.30,443,tcp,tls,360701,67756,244,66384,237,134140,481,normal,-
-4431440478062049071,10.0.2.61,23.195.248.208,443,tcp,tls,40556,10170,28,3206,24,13376,52,normal,-
-7901075475973301115,10.0.2.61,77.75.76.104,443,tcp,tls,14361,27019,56,7046,55,34065,111,normal,-
-1605225303283450227,10.0.2.61,77.75.77.195,443,tcp,tls,582920,499231,570,43606,472,542837,1042,normal,-
15270653192432287,10.0.2.61,77.75.78.157,443,tcp,tls,179648,35423,87,10104,88,45527,175,normal,-
9220030886597461334,10.0.2.61,77.75.78.104,443,tcp,tls,23177,23100,43,7375,46,30475,89,normal,-
-2529511907207217574,10.0.2.61,77.75.79.232,443,tcp,tls,171418,17780,37,4123,39,21903,76,normal,-
-4252044995994235623,10.0.2.61,37.252.171.85,443,tcp,tls,31600,17696,44,7187,38,24883,82,normal,-
-2172388655781504228,10.0.2.61,142.251.36.129,443,tcp,tls,753,25330,51,5168,44,30498,95,normal,-
3389351238500758908,10.0.2.61,142.251.37.99,443,tcp,tls,456030,49923,141,17199,139,67122,280,normal,-
5599765560093170372,10.0.2.61,142.251.36.86,443,tcp,tls,158002,56934,173,20555,168,77489,341,normal,-
-4599606224812955572,10.0.2.61,185.199.111.154,443,tcp,tls,343848,40223,104,12428,105,52651,209,normal,-
6503495654218032865,10.0.2.61,142.251.36.102,443,tcp,tls,935,21613,54,7288,50,28901,104,normal,-
-3685499661609929143,10.0.2.61,185.199.108.133,443,tcp,tls,180007,47136,120,13134,111,60270,231,normal,-
8096265953112059579,10.0.2.61,54.236.198.240,443,tcp,tls,118686,52674,115,17479,120,70153,235,normal,-
3943744442062135451,10.0.2.61,192.0.73.2,443,tcp,tls,33020,48164,105,12105,98,60269,203,normal,-
5175721822156600563,10.0.2.61,185.199.109.133,443,tcp,tls,414,10084,26,3028,26,13112,52,normal,-
2919525578100303416,10.0.2.61,142.251.36.65,443,tcp,tls,325055,59273,98,10426,98,69699,196,normal,-
-2478547499768418686,10.0.2.61,142.251.36.106,443,tcp,tls,43898,30782,133,21204,129,51986,262,normal,-
-201609358617464558,10.0.2.61,151.101.1.69,443,tcp,tls,173219,53560,122,12831,108,66391,230,normal,-
-1646378086033526935,10.0.2.61,77.75.78.196,443,tcp,-,346471,67240,118,18884,100,86124,218,normal,-
3425389219351336462,10.0.2.61,104.64.115.77,443,tcp,tls,60780,15362,43,4749,39,20111,82,normal,-
7934882247551732983,10.0.2.61,23.195.248.26,443,tcp,tls,182025,100300,201,19345,180,119645,381,normal,-
1973134284533044632,10.0.2.61,151.101.65.69,443,tcp,tls,176551,156797,171,11615,125,168412,296,normal,-
-4511902238060238230,10.0.2.61,142.251.36.74,443,tcp,-,456145,28161,83,9071,85,37232,168,normal,-
1529381709331362746,10.0.2.61,216.239.34.36,443,tcp,tls,213479,39423,109,13404,103,52827,212,normal,-
-4595267915205640259,10.0.2.61,185.66.189.42,443,tcp,-,299640,130791,171,13780,126,144571,297,normal,-
5983906326951473963,10.0.2.61,151.101.193.140,443,tcp,tls,903286,2596651,2270,229920,2094,2826571,4364,normal,-
-3757872805303789629,10.0.2.61,157.240.30.27,443,tcp,tls,1873,174823,188,12446,126,187269,314,normal,-
-7816877476317460389,10.0.2.61,178.250.1.9,443,tcp,tls,20916,11508,36,4394,34,15902,70,normal,-
6791950666419513870,10.0.2.61,142.251.36.66,443,tcp,tls,174191,74618,180,22914,176,97532,356,normal,-
-770544641871544106,10.0.2.61,37.157.6.247,443,tcp,tls,122229,22356,55,6952,53,29308,108,normal,-
2042289851692413697,10.0.2.61,142.251.36.136,443,tcp,tls,171601,215870,198,11110,124,226980,322,normal,-
-696930383665908498,10.0.2.61,104.18.7.29,443,tcp,tls,173066,51438,114,13907,115,65345,229,normal,-
2077414444438366723,10.0.2.61,77.75.76.101,443,tcp,tls,14989,54510,70,5550,52,60060,122,normal,-
-5991257658483749497,10.0.2.61,142.251.36.130,443,tcp,tls,221932,66464,143,18130,137,84594,280,normal,-
616394565238557144,10.0.2.61,77.75.77.69,443,tcp,tls,176705,19978,53,6572,53,26550,106,normal,-
4779563045030531862,10.0.2.61,142.251.36.100,443,tcp,-,574363,59101,172,20403,171,79504,343,normal,-
-3195382375851717574,10.0.2.61,142.251.36.80,443,tcp,tls,836,14944,34,4246,34,19190,68,normal,-
-2131404010059662091,10.0.2.61,172.64.155.188,80,tcp,http,765526,14998,109,10568,115,25566,224,normal,-
-375159922152651846,10.0.2.61,81.95.110.170,443,tcp,-,78,120,2,256,4,376,6,normal,-
-1371215552020725678,10.0.2.61,13.37.25.97,443,tcp,tls,61590,12200,36,5590,36,17790,72,normal,-
-801738390118540990,10.0.2.61,205.185.208.142,443,tcp,tls,172744,122636,169,14205,129,136841,298,normal,-
-4222758027858184418,10.0.2.61,91.228.74.244,443,tcp,tls,550,8954,24,2898,22,11852,46,normal,-
3270864456120955546,10.0.2.61,142.251.37.98,443,tcp,tls,693491,44441,125,14200,122,58641,247,normal,-
-5091628989309643270,10.0.2.61,142.251.36.99,80,tcp,http,1496325,40028,237,29259,245,69287,482,normal,-
8857158865760511201,10.0.2.61,104.26.5.62,443,tcp,tls,172004,44674,70,6456,54,51130,124,normal,-
2291017150673638125,10.0.2.61,64.210.135.117,443,tcp,tls,16470,9144,28,3098,22,12242,50,normal,-
-6398236006390635007,10.0.2.61,37.157.6.235,443,tcp,tls,61228,18292,46,5120,43,23412,89,normal,-
-2278488097739936485,10.0.2.61,35.224.170.84,80,tcp,http,626,884,10,862,12,1746,22,normal,-
7533016404927989217,10.0.2.61,178.250.1.11,443,tcp,tls,34352,17566,52,7171,51,24737,103,normal,-
-3445513928349086017,10.0.2.61,35.186.224.17,443,tcp,tls,3108,28013,88,14679,78,42692,166,normal,-
9201570497911658114,10.0.2.61,17.253.73.205,80,tcp,http,219330,6178,34,2758,34,8936,68,normal,-
8336174482035414078,10.0.2.61,146.75.122.251,443,tcp,tls,2679,2278820,1613,58160,996,2336980,2609,normal,-
-2648399229579238229,10.0.2.61,141.226.228.48,443,tcp,tls,122740,11516,40,4506,36,16022,76,normal,-
-5728226580083531786,10.0.2.61,8.8.8.8,53,tcp,dns,4186,2904,14,998,14,3902,28,normal,-
-4241821449837348851,10.0.2.61,142.250.27.156,443,tcp,tls,1162,13492,38,4658,36,18150,74,normal,-
4843944397810625389,10.0.2.61,77.75.76.54,443,tcp,tls,342074,14558,42,6720,44,21278,86,normal,-
-5920260803727796953,10.0.2.61,185.235.84.53,443,tcp,tls,20874,10124,36,4114,34,14238,70,normal,-
8319684666608195465,10.0.2.61,104.17.33.82,443,tcp,tls,342532,23278,60,6912,63,30190,123,normal,-
-1645448976487917600,10.0.2.61,5.101.109.44,443,tcp,tls,100412,9092,32,3350,30,12442,62,normal,-
-7254354450693765454,10.0.2.61,140.82.112.25,443,tcp,tls,106266,11018,54,9550,56,20568,110,normal,-
-4926825990850541511,10.0.2.61,77.75.78.101,443,tcp,tls,551613,116172,197,25484,156,141656,353,normal,-
-5155263688215621230,10.0.2.61,77.75.79.129,443,tcp,tls,343894,14308,44,4886,44,19194,88,normal,-
-7806373702495436330,10.0.2.61,146.59.30.96,443,tcp,tls,101577,13621,42,5207,45,18828,87,normal,-
-6729383161177561752,10.0.2.61,142.251.36.141,443,tcp,tls,1993,272266,235,12731,171,284997,406,normal,-
-2049446466797797410,10.0.2.61,18.193.246.45,443,tcp,tls,61386,13986,40,4618,38,18604,78,normal,-
-4318199094477393037,10.0.2.61,69.173.144.165,443,tcp,tls,153706,9784,38,4362,36,14146,74,normal,-
8019252079934699306,10.0.2.61,35.186.224.25,443,tcp,tls,175240,45468,120,15447,114,60915,234,normal,-
5913950960750497749,10.0.2.61,77.75.78.20,443,tcp,tls,516272,23306,82,31210,82,54516,164,normal,-
2759801637264544792,10.0.2.61,142.251.36.118,443,tcp,tls,4602,100500,100,5838,54,106338,154,normal,-
1428153020566245654,10.0.2.61,142.251.36.78,443,tcp,tls,1460,171099,164,9428,95,180527,259,normal,-
-397380026845474435,10.0.2.61,216.18.168.30,443,tcp,-,140,120,2,256,4,376,6,normal,-
795093541723298185,10.0.2.61,142.251.36.138,443,tcp,tls,166257,42403,163,23979,158,66382,321,normal,-
9020677984690932354,10.0.2.61,23.195.248.158,443,tcp,tls,242170,24633,68,7690,62,32323,130,normal,-
8668797422321381207,10.0.2.61,104.21.235.46,443,tcp,-,224192,7473,28,2606,28,10079,56,normal,-
6798208115453346643,10.0.2.61,65.9.9.138,80,tcp,http,1226849,32080,196,20787,211,52867,407,normal,-
-888336440492362344,10.0.2.61,141.95.47.55,443,tcp,tls,16904,34016,65,6857,56,40873,121,normal,-
9078226007783608655,10.0.2.61,84.17.61.35,443,tcp,tls,201527,20027,54,5877,53,25904,107,normal,-
-3519057354038914174,10.0.2.61,66.254.114.38,443,tcp,tls,65021,13918,43,6439,44,20357,87,normal,-
3337699897232004452,10.0.2.61,192.124.249.22,80,tcp,http,144382,11142,34,3612,35,14754,69,normal,-
5786045659812872874,10.0.2.61,52.58.202.142,443,tcp,tls,29742,15166,50,5268,46,20434,96,normal,-
-8654432887104392003,10.0.2.61,35.244.174.68,443,tcp,tls,1368,15952,38,4382,38,20334,76,normal,-
-4372816466663414998,10.0.2.61,224.0.0.251,5353,udp,-,0,0,0,549,3,549,3,normal,-
5424790665682752464,10.0.2.61,13.107.21.200,443,tcp,tls,264378,42911,80,8746,72,51657,152,normal,-
-4067890164073046146,10.0.2.61,8.8.8.8,53,udp,dns,2935319,222574,1327,122917,1333,345491,2660,normal,-
687592178259160120,10.0.2.61,192.229.221.95,80,tcp,http,1318157,47918,238,34146,245,82064,483,normal,-
3035383246959676472,10.0.2.61,104.64.175.239,443,tcp,tls,129991,15833,49,5248,50,21081,99,normal,-
4533159737059981602,10.0.2.61,95.100.146.72,80,tcp,-,1249879,46016,208,27366,208,73382,416,normal,-
5232886419766620508,10.0.2.61,178.250.0.163,443,tcp,tls,21300,18750,44,5064,38,23814,82,normal,-
3475174394951638832,10.0.2.61,23.20.85.144,443,tcp,tls,190514,24892,76,9885,74,34777,150,normal,-
-6197535563406838396,10.0.2.61,64.210.135.115,443,tcp,tls,16294,63773,85,7482,63,71255,148,normal,-
5054774454180196286,10.0.2.61,65.9.95.33,443,tcp,tls,222351,55190,119,19421,121,74611,240,normal,-
-1796067538673484314,10.0.2.61,77.75.79.222,443,tcp,tls,345236,250302,246,20030,192,270332,438,normal,-
8832425674269767644,10.0.2.61,162.19.138.119,443,tcp,tls,13180,12566,28,3588,28,16154,56,normal,-
-7096656103481282847,10.0.2.61,104.16.182.15,443,tcp,tls,351806,376154,370,37309,327,413463,697,normal,-
-2848211077250044054,10.0.2.61,141.95.47.54,443,tcp,tls,203056,13246,52,6772,50,20018,102,normal,-
-8515159926664881344,10.0.2.61,157.240.30.54,443,tcp,tls,319863,38004,137,19504,131,57508,268,normal,-
-1390452725277718619,10.0.2.61,142.251.36.131,443,tcp,tls,171327,25562,72,8690,68,34252,140,normal,-
-7163052790920480995,10.0.2.61,65.9.95.57,443,tcp,tls,221144,50346,103,15528,101,65874,204,normal,-
-7278886114748656031,10.0.2.61,5.9.34.14,443,tcp,tls,558997,39671,145,44659,144,84330,289,normal,-
-2456847465321227776,10.0.2.61,142.251.36.142,443,tcp,tls,1059009,116510,186,16451,162,132961,348,normal,-
8452287082429999510,10.0.2.61,142.251.36.66,443,udp,-,18122,136009,210,42900,140,178909,350,normal,-
-4330921242473263857,10.0.2.61,142.251.36.130,443,udp,-,17550,52048,75,22765,65,74813,140,normal,-
4331934758658704779,10.0.2.61,151.101.106.91,443,tcp,tls,9053,22230,36,4693,35,26923,71,normal,-
5226775315852433515,10.0.2.61,140.82.121.3,443,tcp,tls,328228,1069350,896,70634,800,1139984,1696,normal,-
-5898052070119070036,10.0.2.61,142.251.37.110,443,tcp,tls,2665,108384,152,14064,119,122448,271,normal,-
6701886873986095027,10.0.2.61,65.9.94.179,443,tcp,-,110440,7481,21,2314,25,9795,46,normal,-
-6927183804458953147,10.0.2.61,140.82.112.21,443,tcp,tls,313316,16190,68,16046,70,32236,138,normal,-
5072297485839921989,10.0.2.61,34.107.221.82,80,tcp,-,686155,7116,90,7123,92,14239,182,normal,-
4579861994110789056,10.0.2.61,142.251.36.65,443,udp,-,720,28915,35,6728,20,35643,55,normal,-
-2510270744345449723,10.0.2.61,142.250.27.157,443,tcp,tls,171779,26582,80,8803,72,35385,152,normal,-
2362002453907742183,10.0.2.61,77.75.76.209,443,tcp,tls,52464,121474,116,6704,80,128178,196,normal,-
1197777587259362875,10.0.2.61,52.17.35.147,443,tcp,tls,64008,16368,35,4548,36,20916,71,normal,-
-7192058073900280363,10.0.2.61,34.98.74.57,443,tcp,tls,13772,24500,82,8456,70,32956,152,normal,-
1524324664606950695,10.0.2.61,95.100.146.11,443,tcp,tls,362930,25872,76,11710,71,37582,147,normal,-
7881977895143721698,10.0.2.61,54.205.105.217,443,tcp,tls,123222,14856,42,6444,44,21300,86,normal,-
7068868327222861570,52.39.49.137,10.0.2.61,60752,tcp,-,0,286,4,290,4,576,8,normal,-
-1465980625218157359,10.0.2.61,205.185.208.85,443,tcp,tls,20460,80954,76,4796,46,85750,122,normal,-
-933816415176036701,10.0.2.61,77.75.78.126,443,tcp,tls,341974,13700,42,4154,42,17854,84,normal,-
-2376490670851782316,10.0.2.61,146.75.116.157,443,tcp,tls,511656,33735,71,7197,60,40932,131,normal,-
-5107128346817547822,10.0.2.61,142.251.36.97,443,tcp,tls,667101,50524,98,9876,98,60400,196,normal,-
-4483380896248127845,10.0.2.61,157.240.30.35,443,tcp,tls,1383,24770,85,10883,78,35653,163,normal,-
5032030577798008975,10.0.2.61,185.86.139.101,443,tcp,tls,20728,11226,34,4104,32,15330,66,normal,-
-2327889298464592398,10.0.2.61,62.109.141.196,443,tcp,tls,96547,31398,86,12601,72,43999,158,normal,-
-2999790558475769499,10.0.2.61,35.241.9.150,443,tcp,-,225966,1092,16,1146,16,2238,32,normal,-
7113643167186332348,10.0.2.61,52.203.22.151,443,tcp,tls,344136,15090,46,5066,44,20156,90,normal,-
-4978661468038706750,10.0.2.61,151.101.66.91,443,tcp,tls,346828,44799,89,7447,78,52246,167,normal,-
4282880695616329435,10.0.2.61,104.96.131.246,80,tcp,http,231372,5934,34,2830,36,8764,70,normal,-
-7156585046812379607,10.0.2.61,104.17.74.206,443,tcp,tls,340974,8508,34,3864,34,12372,68,normal,-
-4098191914992537457,10.0.2.61,162.159.152.17,443,tcp,tls,684,14276,32,4072,32,18348,64,normal,-
-315118289593705051,10.0.2.61,34.195.71.137,443,tcp,tls,110948,32705,136,50460,139,83165,275,normal,-
4906545717792169269,10.0.2.61,65.9.95.94,443,tcp,tls,515191,24321,65,7114,61,31435,126,normal,-
-584713959323731055,10.0.2.61,146.75.122.248,443,tcp,tls,812579,618880,591,33337,374,652217,965,normal,-
-4232941486101753731,10.0.2.61,185.89.210.46,443,tcp,tls,21682,11686,28,4442,24,16128,52,normal,-
7648483500619405133,10.0.2.61,142.251.37.106,443,tcp,tls,511462,19386,55,5799,55,25185,110,normal,-
3457182230900014975,10.0.2.61,142.251.36.99,443,tcp,tls,19423,94005,119,10155,100,104160,219,normal,-
-5021476486839299374,10.0.2.61,35.188.42.15,443,tcp,tls,530052,40308,140,19235,134,59543,274,normal,-
-3747285075302400934,10.0.2.61,66.254.114.41,443,tcp,tls,62127,147990,145,10758,95,158748,240,normal,-
-6062376196648671317,10.0.2.61,142.251.36.98,443,tcp,tls,561186,30710,84,9042,84,39752,168,normal,-
-6168337647220171221,10.0.2.61,65.9.94.11,443,tcp,tls,230622,16116,48,5830,50,21946,98,normal,-
-5666882373423853224,10.0.2.61,142.251.36.67,443,udp,-,27005,74778,120,27722,110,102500,230,normal,-
4751872568118656778,10.0.2.61,65.9.95.119,443,tcp,tls,348412,40653,86,8650,81,49303,167,normal,-
-4694130746041182282,10.0.2.61,65.9.95.11,443,tcp,tls,607,20947,40,4596,40,25543,80,normal,-
-7451396619443327239,10.0.2.61,13.248.245.213,443,tcp,tls,342308,14462,44,5074,44,19536,88,normal,-
8379343604369363479,10.0.2.61,63.32.242.157,443,tcp,tls,341816,14336,46,5198,46,19534,92,normal,-
-1680049468060254737,10.0.2.61,34.160.144.191,443,tcp,-,223966,1120,16,1202,16,2322,32,normal,-
-5540597329012180713,10.0.2.61,199.232.18.91,443,tcp,tls,214,3284,8,1614,10,4898,18,normal,-
-7330911862600091827,10.0.2.61,188.114.96.3,443,tcp,tls,340770,9124,36,3830,36,12954,72,normal,-
3691656204481191318,10.0.2.61,178.250.1.13,443,tcp,tls,20540,9826,34,3566,34,13392,68,normal,-
913497113978339682,10.0.2.61,185.80.39.216,443,tcp,tls,4250,16946,36,5082,38,22028,74,normal,-
-7963191073847395723,10.0.2.61,18.156.0.31,443,tcp,tls,61484,15318,38,4558,36,19876,74,normal,-
8513826142336543671,10.0.2.61,31.30.189.12,443,tcp,tls,348900,1028952,758,42366,669,1071318,1427,normal,-
7260101976103656012,10.0.2.61,142.251.36.86,443,udp,-,6310,626467,495,19906,138,646373,633,normal,-
-4177243839977293978,10.0.2.61,178.250.0.162,443,tcp,tls,20676,9898,36,4552,36,14450,72,normal,-
-8785341895580737878,10.0.2.61,23.195.248.219,443,tcp,tls,268912,1633544,1267,53132,693,1686676,1960,normal,-
-7327218789434338864,10.0.2.61,142.251.36.67,443,tcp,tls,171638,18908,56,6173,52,25081,108,normal,-
-9093619625216086945,10.0.2.61,34.117.237.239,443,tcp,-,384708,14702,59,5888,60,20590,119,normal,-
-4843220533264980677,10.0.2.61,142.251.37.97,443,udp,-,847,21986,27,6537,25,28523,52,normal,-
3702626267702899337,10.0.2.61,142.251.36.136,443,udp,-,2331,680859,521,27304,194,708163,715,normal,-
-3446791930807062182,10.0.2.61,142.251.36.97,443,udp,-,21194,103581,110,18174,75,121755,185,normal,-
6186468688399610446,10.0.2.61,34.249.157.78,443,tcp,tls,122636,12554,38,4406,38,16960,76,normal,-
-166698983865755720,10.0.2.61,194.228.31.74,443,tcp,tls,183912,745407,645,44433,517,789840,1162,normal,-
4776643893349137831,10.0.2.61,66.254.114.156,443,tcp,tls,11588,8234,20,2438,22,10672,42,normal,-
6516876628515045292,10.0.2.61,65.9.94.227,443,tcp,-,111706,77163,78,4776,50,81939,128,normal,-
-5252775520201372659,10.0.2.61,140.82.121.5,443,tcp,tls,340694,60810,274,174932,268,235742,542,normal,-
-3687900313740378983,10.0.2.61,77.75.79.234,443,tcp,tls,367724,46696,78,7445,65,54141,143,normal,-
-7983167710813612783,10.0.2.61,77.75.78.30,443,tcp,tls,93273,206861,319,32396,251,239257,570,normal,-
-292383092687257516,10.0.2.61,104.21.235.45,443,tcp,tls,340592,13766,38,3938,38,17704,76,normal,-
-4237715654108584396,10.0.2.61,142.251.37.110,443,udp,-,10901,53068,188,173357,214,226425,402,normal,-
6312553928450631288,10.0.2.61,70.42.32.95,443,tcp,tls,15358,8862,26,3694,26,12556,52,normal,-
2088340384365359165,10.0.2.61,185.235.87.41,443,tcp,tls,20860,9778,30,3788,28,13566,58,normal,-
-3205079735526894595,10.0.2.61,142.251.36.72,443,tcp,tls,3117,560833,459,19493,234,580326,693,normal,-
7009138964879798006,10.0.2.61,188.68.250.242,443,tcp,tls,19948,46044,56,4480,38,50524,94,normal,-
3947278835975010076,10.0.2.61,143.244.32.123,443,tcp,tls,370,18074,30,3276,30,21350,60,normal,-
-1572254280295147965,10.0.2.61,185.102.217.108,443,tcp,tls,11312,761519,569,21485,310,783004,879,normal,-
-4345172052029334167,10.0.2.61,65.9.99.47,443,tcp,tls,446537,372910,406,34883,374,407793,780,normal,-
-7438019448491131396,10.0.2.61,95.100.146.27,80,tcp,-,5233,1067,11,1161,14,2228,25,normal,-
9083004626601770798,10.0.2.61,185.255.84.153,443,tcp,tls,42258,16256,40,4548,40,20804,80,normal,-
-819747473195987414,10.0.2.61,104.96.92.79,443,tcp,tls,241100,12906,42,4808,38,17714,80,normal,-
-796511049310742136,10.0.2.61,142.251.36.142,443,udp,-,50319,794056,920,434712,729,1228768,1649,normal,-
-8535882164487773910,10.0.2.61,104.244.42.69,443,tcp,tls,336990,9580,36,4968,38,14548,74,normal,-
7195709967443525562,10.0.2.61,87.249.131.98,443,tcp,tls,33135,1966645,1449,47225,688,2013870,2137,normal,-
-1681200423615842982,10.0.2.61,95.100.146.17,443,tcp,tls,94994,3764956,2799,92839,1368,3857795,4167,normal,-
-2766947449908998774,10.0.2.61,54.239.38.253,443,tcp,tls,495551,50365,148,27490,149,77855,297,normal,-
-7994749098761151705,10.0.2.61,52.39.49.137,443,tcp,-,1034,832,12,672,10,1504,22,normal,-
-6748006209775255536,10.0.2.61,104.19.188.97,443,tcp,tls,515610,274521,253,13935,163,288456,416,normal,-
-6914919628465690338,10.0.2.61,13.224.195.78,443,tcp,tls,195078,14572,36,3752,36,18324,72,normal,-
8471352060161093554,10.0.2.61,188.114.97.3,443,udp,-,320,18769,27,6935,25,25704,52,normal,-
3121136418140529178,10.0.2.61,91.228.74.168,443,tcp,tls,123932,10896,40,5298,40,16194,80,normal,-
2175669279228834690,10.0.2.61,65.9.95.67,443,tcp,-,223988,1120,16,1202,16,2322,32,normal,-
6439899461041017502,10.0.2.61,142.251.36.100,443,udp,-,200530,1403091,1826,287346,1125,1690437,2951,normal,-
-2302622764997819550,10.0.2.61,8.253.240.113,443,tcp,tls,12210,1417302,998,28148,472,1445450,1470,normal,-
8798695763280432125,10.0.2.61,172.67.11.176,443,tcp,tls,13739,39650,69,7748,64,47398,133,normal,-
-6551975857534429338,10.0.2.61,77.75.79.165,443,tcp,tls,342106,14600,48,5690,48,20290,96,normal,-
-943757579286751757,10.0.2.61,35.244.143.131,443,udp,-,13494,218537,216,29995,126,248532,342,normal,-
